Latitude,Longitude,Location,Municipality,Crash Type,Year,Crash Count
49.280754,-122.997478,BETA AVE,BURNABY,PDO,2017,1
49.283403,-122.997474,BETA AVE,BURNABY,PDO,2017,1
49.235378,-123.002612,BOND ST,BURNABY,PDO,2017,1
49.235536,-123.014113,BOND ST,BURNABY,PDO,2017,1
49.284082,-123.023344,BOUNDARY RD,BURNABY,PDO,2017,1
49.217196,-122.948758,BRITTON ST,BURNABY,PDO,2017,1
49.263065,-122.896941,BROADWAY,BURNABY,PDO,2017,1
49.22481,-122.962815,BRYANT ST,BURNABY,PDO,2017,1
49.267017,-122.954907,BUCHANAN ST,BURNABY,PDO,2017,1
49.267464,-123.008324,BUCHANAN ST,BURNABY,PDO,2017,1
49.213406,-122.97746,BULLER AVE,BURNABY,PDO,2017,1
49.221082,-122.990591,BURLINGTON AVE,BURNABY,PDO,2017,1
49.224831,-122.990326,BURLINGTON AVE,BURNABY,PDO,2017,1
49.276299,-122.94383,BURNABY MOUNTAIN PKY,BURNABY,PDO,2017,1
49.249848,-122.932925,BURNLAKE DR,BURNABY,PDO,2017,1
49.225858,-122.973789,BURNS ST,BURNABY,PDO,2017,1
49.230238,-122.963934,BURRIS ST,BURNABY,PDO,2017,1
49.196989,-122.991052,BYRNE RD,BURNABY,PDO,2017,1
49.25347,-122.903542,CAMERON ST,BURNABY,PDO,2017,1
49.237666,-122.957071,CANADA WAY,BURNABY,PDO,2017,1
49.244771,-122.97327,CANADA WAY,BURNABY,PDO,2017,1
49.253876,-122.989549,CANADA WAY,BURNABY,PDO,2017,1
49.25468,-123.006145,CANADA WAY,BURNABY,PDO,2017,1
49.254684,-123.004904,CANADA WAY,BURNABY,PDO,2017,1
49.254692,-123.002274,CANADA WAY,BURNABY,PDO,2017,1
49.284322,-122.993296,CANBERRA AVE,BURNABY,PDO,2017,1
49.260409,-122.904133,CAPELLA DR,BURNABY,PDO,2017,1
49.234274,-122.902757,CARIBOO RD,BURNABY,PDO,2017,1
49.239265,-122.90719,CARIBOO RD,BURNABY,PDO,2017,1
49.243039,-122.909121,CARIBOO RD,BURNABY,PDO,2017,1
49.244016,-122.909986,CARIBOO RD,BURNABY,PDO,2017,1
49.284445,-123.011339,CARLETON AVE,BURNABY,PDO,2017,1
49.27251,-122.97251,CHARLES ST,BURNABY,PDO,2017,1
49.236234,-123.018657,CHESHAM AVE,BURNABY,PDO,2017,1
49.212942,-122.976104,CLINTON ST,BURNABY,PDO,2017,1
49.213015,-122.984393,CLINTON ST,BURNABY,PDO,2017,1
49.213018,-122.989393,CLINTON ST,BURNABY,PDO,2017,1
49.254529,-122.916083,COMMERCE CRT,BURNABY,PDO,2017,1
49.246093,-122.943126,CONRAD ST,BURNABY,PDO,2017,1
49.257603,-122.909255,CORONA DR,BURNABY,PDO,2017,1
49.218115,-122.974808,CURRAGH AVE,BURNABY,PDO,2017,1
49.275204,-122.949311,CURTIS ST,BURNABY,PDO,2017,1
49.26443,-123.004644,DAWSON ST,BURNABY,PDO,2017,1
49.264449,-123.001757,DAWSON ST,BURNABY,PDO,2017,1
49.264469,-122.999005,DAWSON ST,BURNABY,PDO,2017,1
49.264474,-123.013289,DAWSON ST,BURNABY,PDO,2017,1
49.249184,-122.94589,DORCHESTER DR,BURNABY,PDO,2017,1
49.258873,-122.983149,DOUGLAS RD,BURNABY,PDO,2017,1
49.270351,-122.953512,DUTHIE AVE,BURNABY,PDO,2017,1
49.255991,-122.910009,EASTLAKE DR,BURNABY,PDO,2017,1
49.257818,-122.922282,EASTLAKE DR,BURNABY,PDO,2017,1
49.291079,-123.022035,EDINBURGH ST,BURNABY,PDO,2017,1
49.222376,-122.944227,EDMONDS ST,BURNABY,PDO,2017,1
49.225132,-122.939037,EDMONDS ST,BURNABY,PDO,2017,1
49.226241,-122.944573,ELWELL ST,BURNABY,PDO,2017,1
49.252541,-122.900709,ERICKSON DR,BURNABY,PDO,2017,1
49.27757,-122.994748,GAMMA AVE,BURNABY,PDO,2017,1
49.278282,-123.004546,GEORGIA ST,BURNABY,PDO,2017,1
49.278374,-123.015271,GEORGIA ST,BURNABY,PDO,2017,1
49.278451,-123.021891,GEORGIA ST,BURNABY,PDO,2017,1
49.278602,-122.967624,GEORGIA ST,BURNABY,PDO,2017,1
49.215936,-122.972038,GILLEY AVE,BURNABY,PDO,2017,1
49.217935,-122.972063,GILLEY AVE,BURNABY,PDO,2017,1
49.256537,-123.013935,GILMORE AVE,BURNABY,PDO,2017,1
49.282218,-123.014169,GILMORE AVE,BURNABY,PDO,2017,1
49.252624,-123.010764,GILMORE WAY,BURNABY,PDO,2017,1
49.241824,-122.979491,GILPIN ST,BURNABY,PDO,2017,1
49.270753,-122.942552,GLEN ABBEY DR,BURNABY,PDO,2017,1
49.223938,-122.931479,GRAHAM AVE,BURNABY,PDO,2017,1
49.258109,-123.012999,GRANDVIEW HWY,BURNABY,PDO,2017,1
49.229927,-122.994628,GRANGE ST,BURNABY,PDO,2017,1
49.270696,-122.962037,GRANT PL,BURNABY,PDO,2017,1
49.270693,-122.967931,GRANT ST,BURNABY,PDO,2017,1
49.271169,-123.014819,GRANT ST,BURNABY,PDO,2017,1
49.242142,-122.995938,GREENTREE PL,BURNABY,PDO,2017,1
49.222484,-122.961019,GRIFFITHS AVE,BURNABY,PDO,2017,1
49.267987,-122.977099,HALIFAX ST,BURNABY,PDO,2017,1
49.268045,-123.008027,HALIFAX ST,BURNABY,PDO,2017,1
49.268065,-123.004598,HALIFAX ST,BURNABY,PDO,2017,1
49.208817,-122.959592,HANNA CRT,BURNABY,PDO,2017,1
49.280335,-122.98162,HASTINGS ST,BURNABY,PDO,2017,1
49.280995,-122.99886,HASTINGS ST,BURNABY,PDO,2017,1
49.28101,-123.001684,HASTINGS ST,BURNABY,PDO,2017,1
49.281029,-123.007279,HASTINGS ST,BURNABY,PDO,2017,1
49.281045,-123.012784,HASTINGS ST,BURNABY,PDO,2017,1
49.228318,-122.996038,HAZEL ST,BURNABY,PDO,2017,1
49.228651,-122.997022,HAZEL ST,BURNABY,PDO,2017,1
49.229598,-122.999925,HAZEL ST,BURNABY,PDO,2017,1
49.25036,-122.995437,HICKORY CRT,BURNABY,PDO,2017,1
49.26304,-122.981205,HOLDOM AVE,BURNABY,PDO,2017,1
49.282067,-122.983657,HOWARD AVE,BURNABY,PDO,2017,1
49.262644,-122.961228,HYCREST DR,BURNABY,PDO,2017,1
49.221916,-122.986007,IMPERIAL ST,BURNABY,PDO,2017,1
49.221944,-122.962158,IMPERIAL ST,BURNABY,PDO,2017,1
49.221945,-122.969297,IMPERIAL ST,BURNABY,PDO,2017,1
49.258799,-123.017823,INGLETON AVE,BURNABY,PDO,2017,1
49.28502,-122.954677,INLET DR,BURNABY,PDO,2017,1
49.233821,-123.015861,INMAN AVE,BURNABY,PDO,2017,1
49.227533,-123.010271,KATHLEEN AVE,BURNABY,PDO,2017,1
49.274089,-122.970088,KENSINGTON AVE,BURNABY,PDO,2017,1
49.274553,-122.970087,KENSINGTON AVE,BURNABY,PDO,2017,1
49.279306,-122.97004,KENSINGTON AVE,BURNABY,PDO,2017,1
49.261008,-122.96252,KINGSFORD AVE,BURNABY,PDO,2017,1
49.214481,-122.939372,KINGSWAY,BURNABY,PDO,2017,1
49.218359,-122.952454,KINGSWAY,BURNABY,PDO,2017,1
49.218419,-122.95662,KINGSWAY,BURNABY,PDO,2017,1
49.219367,-122.969418,KINGSWAY,BURNABY,PDO,2017,1
49.22159,-122.978239,KINGSWAY,BURNABY,PDO,2017,1
49.225198,-122.989547,KINGSWAY,BURNABY,PDO,2017,1
49.229854,-123.003723,KINGSWAY,BURNABY,PDO,2017,1
49.272076,-123.015285,KITCHENER ST,BURNABY,PDO,2017,1
49.222494,-122.985977,LANE ST,BURNABY,PDO,2017,1
49.253557,-122.986821,LAUREL ST,BURNABY,PDO,2017,1
49.258153,-122.947379,LAWRENCE DR,BURNABY,PDO,2017,1
49.220656,-122.951957,LINDEN AVE,BURNABY,PDO,2017,1
49.223162,-122.954507,LINDEN AVE,BURNABY,PDO,2017,1
49.268885,-122.973223,LOCHDALE ST,BURNABY,PDO,2017,1
49.23771,-123.022299,LORRAINE AVE,BURNABY,PDO,2017,1
49.254254,-122.932824,LOUGHEED HWY,BURNABY,PDO,2017,1
49.259002,-122.960354,LOUGHEED HWY,BURNABY,PDO,2017,1
49.265027,-122.989599,LOUGHEED HWY,BURNABY,PDO,2017,1
49.265106,-122.98957,LOUGHEED HWY,BURNABY,PDO,2017,1
49.266225,-123.011563,LOUGHEED HWY,BURNABY,PDO,2017,1
49.266344,-123.001749,LOUGHEED HWY,BURNABY,PDO,2017,1
49.192179,-122.995878,LOWLAND DR,BURNABY,PDO,2017,1
49.258871,-122.896613,LYNDHURST ST,BURNABY,PDO,2017,1
49.217645,-122.982863,MACPHERSON AVE,BURNABY,PDO,2017,1
49.265418,-123.008772,MADISON AVE,BURNABY,PDO,2017,1
49.284432,-123.008589,MADISON AVE,BURNABY,PDO,2017,1
49.257185,-123.010134,MANOR ST,BURNABY,PDO,2017,1
49.257288,-123.020728,MANOR ST,BURNABY,PDO,2017,1
49.200292,-122.959696,MARINE DR,BURNABY,PDO,2017,1
49.207922,-122.999465,MARINE DR,BURNABY,PDO,2017,1
49.209032,-123.013808,MARINE DR,BURNABY,PDO,2017,1
49.205371,-123.018609,MARINE WAY,BURNABY,PDO,2017,1
49.273209,-122.949351,MARSDEN CRT,BURNABY,PDO,2017,1
49.226536,-123.011976,MAYBERRY ST,BURNABY,PDO,2017,1
49.246641,-122.939843,MCCONNELL DR,BURNABY,PDO,2017,1
49.22738,-123.00506,MCKAY AVE,BURNABY,PDO,2017,1
49.230528,-122.996386,MCMURRAY AVE,BURNABY,PDO,2017,1
49.230494,-122.995077,MILLER AVE,BURNABY,PDO,2017,1
49.25729,-122.91012,MIRA PL,BURNABY,PDO,2017,1
49.263809,-122.950754,MONTECITO DR,BURNABY,PDO,2017,1
49.229694,-122.950312,MORLEY DR,BURNABY,PDO,2017,1
49.274298,-122.961482,NAPIER ST,BURNABY,PDO,2017,1
49.274311,-122.972492,NAPIER ST,BURNABY,PDO,2017,1
49.216327,-122.993946,NELSON AVE,BURNABY,PDO,2017,1
49.224234,-122.994202,NELSON AVE,BURNABY,PDO,2017,1
49.225949,-122.994201,NELSON AVE,BURNABY,PDO,2017,1
49.229168,-122.994198,NELSON AVE,BURNABY,PDO,2017,1
49.20899,-123.008472,NEW HAVEN CLOSE,BURNABY,PDO,2017,1
49.223102,-122.943461,NEW VISTA PL,BURNABY,PDO,2017,1
49.250907,-123.012783,NITHSDALE ST,BURNABY,PDO,2017,1
49.254779,-122.904253,NOEL DR,BURNABY,PDO,2017,1
49.188881,-122.981905,NORTH FRASER WAY,BURNABY,PDO,2017,1
49.193423,-122.97184,NORTH FRASER WAY,BURNABY,PDO,2017,1
49.243515,-122.892624,NORTH RD,BURNABY,PDO,2017,1
49.247046,-122.892818,NORTH RD,BURNABY,PDO,2017,1
49.253618,-122.89292,NORTH RD,BURNABY,PDO,2017,1
49.236226,-122.998882,NORTHVIEW CRT,BURNABY,PDO,2017,1
49.232326,-122.983759,OAKMOUNT CRES,BURNABY,PDO,2017,1
49.24109,-122.990499,OAKTREE CRT,BURNABY,PDO,2017,1
49.220738,-122.987006,PALM AVE,BURNABY,PDO,2017,1
49.221673,-122.987052,PALM AVE,BURNABY,PDO,2017,1
49.282753,-122.995706,PANDORA ST,BURNABY,PDO,2017,1
49.231267,-123.012625,PATTERSON AVE,BURNABY,PDO,2017,1
49.280208,-123.019815,PENDER ST,BURNABY,PDO,2017,1
49.280226,-123.022192,PENDER ST,BURNABY,PDO,2017,1
49.245122,-122.977553,PERCIVAL AVE,BURNABY,PDO,2017,1
49.234053,-122.953428,PITT ST,BURNABY,PDO,2017,1
49.212091,-122.981196,PORTLAND ST,BURNABY,PDO,2017,1
49.239833,-123.013837,PRICE ST,BURNABY,PDO,2017,1
49.240222,-123.021689,PRICE ST,BURNABY,PDO,2017,1
49.237992,-122.904915,PRIMULA PL,BURNABY,PDO,2017,1
49.258381,-122.987898,REGENT ST,BURNABY,PDO,2017,1
49.233964,-122.942586,REIGATE RD,BURNABY,PDO,2017,1
49.281349,-122.951082,RIDGEVIEW DR,BURNABY,PDO,2017,1
49.223287,-122.948319,ROSEWOOD ST,BURNABY,PDO,2017,1
49.226767,-122.940675,ROSEWOOD ST,BURNABY,PDO,2017,1
49.272209,-123.006005,ROSSER AVE,BURNABY,PDO,2017,1
49.220659,-122.988649,ROYAL OAK AVE,BURNABY,PDO,2017,1
49.214666,-122.964022,RUMBLE ST,BURNABY,PDO,2017,1
49.214727,-122.972635,RUMBLE ST,BURNABY,PDO,2017,1
49.214835,-123.013716,RUMBLE ST,BURNABY,PDO,2017,1
49.21484,-122.981489,RUMBLE ST,BURNABY,PDO,2017,1
49.214841,-123.003818,RUMBLE ST,BURNABY,PDO,2017,1
49.220322,-122.978939,RUSSELL AVE,BURNABY,PDO,2017,1
49.210839,-122.962669,SANDBORNE AVE,BURNABY,PDO,2017,1
49.234039,-123.009961,SARDIS ST,BURNABY,PDO,2017,1
49.265545,-123.004387,SKYLINE DR,BURNABY,PDO,2017,1
49.237518,-123.019868,SMITH AVE,BURNABY,PDO,2017,1
49.240756,-123.019815,SMITH AVE,BURNABY,PDO,2017,1
49.24994,-123.019817,SMITH AVE,BURNABY,PDO,2017,1
49.217761,-122.96623,SOUTHOAKS CRES,BURNABY,PDO,2017,1
49.209968,-122.958097,SOUTHPOINT DR,BURNABY,PDO,2017,1
49.20703,-122.964359,SOUTHWYNDE AVE,BURNABY,PDO,2017,1
49.222941,-122.964761,SPERLING AVE,BURNABY,PDO,2017,1
49.278664,-122.964655,SPERLING AVE,BURNABY,PDO,2017,1
49.246998,-123.017543,SPRUCE ST,BURNABY,PDO,2017,1
49.260797,-123.005154,STILL CREEK AVE,BURNABY,PDO,2017,1
49.260808,-122.988987,STILL CREEK AVE,BURNABY,PDO,2017,1
49.231355,-122.967194,STRAWSON ST,BURNABY,PDO,2017,1
49.267096,-122.967326,SUMAS DR,BURNABY,PDO,2017,1
49.232908,-122.99779,SUSSEX AVE,BURNABY,PDO,2017,1
49.290143,-122.930544,TEXACO DR,BURNABY,PDO,2017,1
49.191355,-122.968782,TRAPP AVE,BURNABY,PDO,2017,1
49.2773,-122.982352,UNION ST,BURNABY,PDO,2017,1
49.277377,-123.001692,UNION ST,BURNABY,PDO,2017,1
49.277522,-123.019842,UNION ST,BURNABY,PDO,2017,1
49.277791,-122.960033,UNION ST,BURNABY,PDO,2017,1
49.279916,-122.907239,UNIVERSITY CRES,BURNABY,PDO,2017,1
49.277519,-122.907558,UNIVERSITY HIGH ST,BURNABY,PDO,2017,1
49.276442,-122.993457,VENABLES ST,BURNABY,PDO,2017,1
49.245684,-122.997316,VILLAGE DR,BURNABY,PDO,2017,1
49.244027,-123.021059,WAKEFIELD CRT,BURNABY,PDO,2017,1
49.216638,-123.002206,WATLING ST,BURNABY,PDO,2017,1
49.230772,-122.930101,WEDGEWOOD ST,BURNABY,PDO,2017,1
49.235478,-122.957702,WHEATER CRT,BURNABY,PDO,2017,1
49.187782,-122.971438,WIGGINS ST,BURNABY,PDO,2017,1
49.236164,-122.900836,WILBERFORCE ST,BURNABY,PDO,2017,1
49.262422,-122.917051,WILDERNESS CRT,BURNABY,PDO,2017,1
49.203227,-122.969285,WILLARD ST,BURNABY,PDO,2017,1
49.267598,-123.003079,WILLINGDON AVE,BURNABY,PDO,2017,1
49.269784,-122.96788,WINCH ST,BURNABY,PDO,2017,1
49.211236,-123.010171,WINNIFRED ST,BURNABY,PDO,2017,1
49.266911,-122.990119,WOODWAY PL,BURNABY,PDO,2017,1
49.290175,-123.022051,YALE ST,BURNABY,PDO,2017,1
49.215943,-122.943819,14TH AVE,BURNABY,PDO,2017,2
49.266126,-122.988694,BELLWOOD AVE,BURNABY,PDO,2017,2
49.268308,-122.994671,BRENTLAWN DR,BURNABY,PDO,2017,2
49.251719,-122.918981,BRIGHTON AVE,BURNABY,PDO,2017,2
49.253441,-122.897144,CAMERON ST,BURNABY,PDO,2017,2
49.239473,-122.963208,CANADA WAY,BURNABY,PDO,2017,2
49.22122,-122.959274,ELWELL ST,BURNABY,PDO,2017,2
49.250861,-122.928997,GOVERNMENT RD,BURNABY,PDO,2017,2
49.230383,-123.002309,HAZEL ST,BURNABY,PDO,2017,2
49.263917,-123.018876,HENNING DR,BURNABY,PDO,2017,2
49.229053,-123.001328,KINGSWAY,BURNABY,PDO,2017,2
49.229657,-123.003125,KINGSWAY,BURNABY,PDO,2017,2
49.253905,-122.923049,LOUGHEED HWY,BURNABY,PDO,2017,2
49.198721,-122.957249,MARINE DR,BURNABY,PDO,2017,2
49.230171,-122.994203,NELSON AVE,BURNABY,PDO,2017,2
49.246928,-122.97469,NORLAND AVE,BURNABY,PDO,2017,2
49.234788,-123.013498,PATTERSON AVE,BURNABY,PDO,2017,2
49.267753,-123.005993,ROSSER AVE,BURNABY,PDO,2017,2
49.214858,-122.984403,RUMBLE ST,BURNABY,PDO,2017,2
49.219772,-122.95754,SALISBURY AVE,BURNABY,PDO,2017,2
49.210983,-122.961029,STATION HILL DR,BURNABY,PDO,2017,2
49.259192,-123.008148,STILL CREEK DR,BURNABY,PDO,2017,2
49.261809,-123.002392,STILL CREEK DR,BURNABY,PDO,2017,2
49.224044,-123.004627,TELFORD AVE,BURNABY,PDO,2017,2
49.279926,-122.92027,UNIVERSITY DR,BURNABY,PDO,2017,2
49.281097,-123.019803,HASTINGS ST,BURNABY,PDO,2017,3
49.227644,-122.997061,KINGSWAY,BURNABY,PDO,2017,3
49.246746,-122.897897,MANCHESTER DR,BURNABY,PDO,2017,3
49.247908,-122.948812,PHILLIPS AVE,BURNABY,PDO,2017,3
49.224557,-122.945909,ROSEWOOD ST,BURNABY,PDO,2017,3
49.248192,-123.00841,SANDERSON WAY,BURNABY,PDO,2017,3
49.224296,-122.986742,KINGSWAY,BURNABY,PDO,2017,4
49.222946,-122.924998,12TH AVE,BURNABY,PDO,2018,1
49.228111,-122.915377,12TH AVE,BURNABY,PDO,2018,1
49.227688,-122.918895,13TH AVE,BURNABY,PDO,2018,1
49.210656,-122.953069,14TH AVE,BURNABY,PDO,2018,1
49.215943,-122.943819,14TH AVE,BURNABY,PDO,2018,1
49.217277,-122.941481,14TH AVE,BURNABY,PDO,2018,1
49.21795,-122.944882,16TH AVE,BURNABY,PDO,2018,1
49.215565,-122.953792,18TH AVE,BURNABY,PDO,2018,1
49.221724,-122.941385,18TH AVE,BURNABY,PDO,2018,1
49.269362,-123.017522,1ST AVE,BURNABY,PDO,2018,1
49.269363,-123.01939,1ST AVE,BURNABY,PDO,2018,1
49.196894,-122.963212,9TH AVE,BURNABY,PDO,2018,1
49.2177,-122.955716,ACORN AVE,BURNABY,PDO,2018,1
49.263415,-123.000401,ALPHA AVE,BURNABY,PDO,2018,1
49.21781,-122.985003,ANTRIM AVE,BURNABY,PDO,2018,1
49.257921,-122.905898,ARGO PL,BURNABY,PDO,2018,1
49.234774,-122.905776,ARMSTRONG AVE,BURNABY,PDO,2018,1
49.26643,-122.903771,ASH GROVE CRES,BURNABY,PDO,2018,1
49.281202,-122.955891,BARNET RD,BURNABY,PDO,2018,1
49.240863,-122.987391,BAYTREE CRT,BURNABY,PDO,2018,1
49.266126,-122.988694,BELLWOOD AVE,BURNABY,PDO,2018,1
49.217085,-122.958011,BERESFORD ST,BURNABY,PDO,2018,1
49.218243,-122.978229,BERESFORD ST,BURNABY,PDO,2018,1
49.218969,-122.983986,BERESFORD ST,BURNABY,PDO,2018,1
49.231722,-122.94508,BERKLEY ST,BURNABY,PDO,2018,1
49.235412,-122.997122,BOND ST,BURNABY,PDO,2018,1
49.224217,-122.9977,BONSOR AVE,BURNABY,PDO,2018,1
49.248372,-123.023535,BOUNDARY RD,BURNABY,PDO,2018,1
49.271657,-123.023446,BOUNDARY RD,BURNABY,PDO,2018,1
49.282279,-123.023374,BOUNDARY RD,BURNABY,PDO,2018,1
49.284526,-123.023341,BOUNDARY RD,BURNABY,PDO,2018,1
49.210291,-123.010076,BOXER ST,BURNABY,PDO,2018,1
49.268239,-122.986517,BRAELAWN DR,BURNABY,PDO,2018,1
49.229906,-122.967796,BRANTFORD AVE,BURNABY,PDO,2018,1
49.251719,-122.918981,BRIGHTON AVE,BURNABY,PDO,2018,1
49.261134,-122.954705,BROADWAY,BURNABY,PDO,2018,1
49.261769,-122.966196,BROADWAY,BURNABY,PDO,2018,1
49.235198,-122.958811,BUCKINGHAM AVE,BURNABY,PDO,2018,1
49.249624,-122.924108,BURNLAKE DR,BURNABY,PDO,2018,1
49.225797,-122.962886,BURNS ST,BURNABY,PDO,2018,1
49.230238,-122.963934,BURRIS ST,BURNABY,PDO,2018,1
49.207595,-122.96379,BYRNEPARK WALK,BURNABY,PDO,2018,1
49.253416,-122.894628,CAMERON ST,BURNABY,PDO,2018,1
49.253441,-122.897144,CAMERON ST,BURNABY,PDO,2018,1
49.219449,-122.934886,CANADA WAY,BURNABY,PDO,2018,1
49.228268,-122.946068,CANADA WAY,BURNABY,PDO,2018,1
49.254588,-123.00801,CANADA WAY,BURNABY,PDO,2018,1
49.280605,-122.989873,CAPITOL DR,BURNABY,PDO,2018,1
49.248511,-122.901977,CARRIGAN CRT,BURNABY,PDO,2018,1
49.210664,-122.970838,CAULWYND PL,BURNABY,PDO,2018,1
49.228237,-123.008964,CENTRAL BLVD,BURNABY,PDO,2018,1
49.235282,-123.00745,CHAFFEY AVE,BURNABY,PDO,2018,1
49.212917,-122.96929,CLINTON ST,BURNABY,PDO,2018,1
49.212952,-123.001064,CLINTON ST,BURNABY,PDO,2018,1
49.212956,-122.995251,CLINTON ST,BURNABY,PDO,2018,1
49.246093,-122.943126,CONRAD ST,BURNABY,PDO,2018,1
49.27769,-122.911684,CORNERSTONE MEWS,BURNABY,PDO,2018,1
49.230749,-122.916407,CUMBERLAND ST,BURNABY,PDO,2018,1
49.253258,-123.015156,CURLE AVE,BURNABY,PDO,2018,1
49.218158,-122.938242,DAVIES ST,BURNABY,PDO,2018,1
49.26443,-123.004644,DAWSON ST,BURNABY,PDO,2018,1
49.264448,-123.009385,DAWSON ST,BURNABY,PDO,2018,1
49.264464,-122.997277,DAWSON ST,BURNABY,PDO,2018,1
49.264474,-123.013289,DAWSON ST,BURNABY,PDO,2018,1
49.284173,-122.991976,DELTA AVE,BURNABY,PDO,2018,1
49.256294,-123.006613,DOMINION ST,BURNABY,PDO,2018,1
49.260468,-122.984313,DOUGLAS RD,BURNABY,PDO,2018,1
49.274412,-123.019577,DOUGLAS RD,BURNABY,PDO,2018,1
49.217536,-122.952741,EDMONDS ST,BURNABY,PDO,2018,1
49.218625,-122.951152,EDMONDS ST,BURNABY,PDO,2018,1
49.224528,-122.982446,ELGIN AVE,BURNABY,PDO,2018,1
49.243915,-122.996003,ELMGROVE DR,BURNABY,PDO,2018,1
49.232962,-123.000833,ELSOM AVE,BURNABY,PDO,2018,1
49.229714,-122.938325,ELWELL ST,BURNABY,PDO,2018,1
49.234835,-122.962516,ELWYN DR,BURNABY,PDO,2018,1
49.284623,-122.992839,EMPIRE DR,BURNABY,PDO,2018,1
49.276538,-122.955562,EVERETT CRES,BURNABY,PDO,2018,1
49.245217,-123.01843,FIR ST,BURNABY,PDO,2018,1
49.263202,-122.905116,FOREST GROVE DR,BURNABY,PDO,2018,1
49.264553,-122.918976,FOREST GROVE DR,BURNABY,PDO,2018,1
49.233229,-122.991527,FORGLEN DR,BURNABY,PDO,2018,1
49.279128,-122.98576,FRANCES ST,BURNABY,PDO,2018,1
49.27925,-123.012837,FRANCES ST,BURNABY,PDO,2018,1
49.252741,-122.991632,FULWELL ST,BURNABY,PDO,2018,1
49.253577,-122.996468,GARDNER CRT,BURNABY,PDO,2018,1
49.278374,-123.015271,GEORGIA ST,BURNABY,PDO,2018,1
49.22096,-122.971997,GILLEY AVE,BURNABY,PDO,2018,1
49.223713,-122.971969,GILLEY AVE,BURNABY,PDO,2018,1
49.251995,-122.97816,GODWIN AVE,BURNABY,PDO,2018,1
49.265157,-122.956228,GOLDEN ST,BURNABY,PDO,2018,1
49.230436,-122.954539,GORDON AVE,BURNABY,PDO,2018,1
49.231072,-122.951654,GORDON AVE,BURNABY,PDO,2018,1
49.250861,-122.928997,GOVERNMENT RD,BURNABY,PDO,2018,1
49.221563,-122.935964,GRAHAM AVE,BURNABY,PDO,2018,1
49.256249,-122.95912,GREENWOOD ST,BURNABY,PDO,2018,1
49.28349,-122.984979,GROSVENOR AVE,BURNABY,PDO,2018,1
49.267965,-122.948376,HALIFAX ST,BURNABY,PDO,2018,1
49.222985,-122.960021,HALLIGAN ST,BURNABY,PDO,2018,1
49.251766,-122.979907,HARDWICK ST,BURNABY,PDO,2018,1
49.28005,-122.991144,HASTINGS ST,BURNABY,PDO,2018,1
49.2803,-122.967926,HASTINGS ST,BURNABY,PDO,2018,1
49.280354,-122.96297,HASTINGS ST,BURNABY,PDO,2018,1
49.280393,-122.96408,HASTINGS ST,BURNABY,PDO,2018,1
49.280875,-122.993742,HASTINGS ST,BURNABY,PDO,2018,1
49.281021,-123.004505,HASTINGS ST,BURNABY,PDO,2018,1
49.281029,-123.007279,HASTINGS ST,BURNABY,PDO,2018,1
49.281037,-123.010039,HASTINGS ST,BURNABY,PDO,2018,1
49.281045,-123.012784,HASTINGS ST,BURNABY,PDO,2018,1
49.237113,-122.904216,HAZELNUT PL,BURNABY,PDO,2018,1
49.2261,-122.948336,HERSHAM AVE,BURNABY,PDO,2018,1
49.249851,-122.905418,HORNE ST,BURNABY,PDO,2018,1
49.249859,-122.905982,HORNE ST,BURNABY,PDO,2018,1
49.259699,-123.021811,HWY 1,BURNABY,PDO,2018,1
49.221941,-123.017115,IMPERIAL ST,BURNABY,PDO,2018,1
49.221948,-123.014385,IMPERIAL ST,BURNABY,PDO,2018,1
49.228843,-122.947957,IMPERIAL ST,BURNABY,PDO,2018,1
49.206755,-123.018576,KEITH ST,BURNABY,PDO,2018,1
49.207698,-122.984702,KEITH ST,BURNABY,PDO,2018,1
49.263781,-122.970146,KENSINGTON AVE,BURNABY,PDO,2018,1
49.274089,-122.970088,KENSINGTON AVE,BURNABY,PDO,2018,1
49.248697,-123.01369,KINCAID ST,BURNABY,PDO,2018,1
49.248808,-123.016346,KINCAID ST,BURNABY,PDO,2018,1
49.248826,-123.021909,KINCAID ST,BURNABY,PDO,2018,1
49.216889,-122.943698,KINGSWAY,BURNABY,PDO,2018,1
49.218359,-122.952454,KINGSWAY,BURNABY,PDO,2018,1
49.218419,-122.95662,KINGSWAY,BURNABY,PDO,2018,1
49.218722,-122.966419,KINGSWAY,BURNABY,PDO,2018,1
49.219367,-122.969418,KINGSWAY,BURNABY,PDO,2018,1
49.223308,-122.983661,KINGSWAY,BURNABY,PDO,2018,1
49.225648,-122.990938,KINGSWAY,BURNABY,PDO,2018,1
49.231676,-123.009291,KINGSWAY,BURNABY,PDO,2018,1
49.232455,-123.021236,KINGSWAY,BURNABY,PDO,2018,1
49.222913,-122.969319,LAKEVIEW AVE,BURNABY,PDO,2018,1
49.231616,-122.905938,LANGLEY ST,BURNABY,PDO,2018,1
49.264379,-122.911853,LARKFIELD DR,BURNABY,PDO,2018,1
49.253557,-122.986821,LAUREL ST,BURNABY,PDO,2018,1
49.257132,-122.944492,LAWRENCE DR,BURNABY,PDO,2018,1
49.247018,-122.971852,LEDGER AVE,BURNABY,PDO,2018,1
49.239059,-123.022263,LORRAINE AVE,BURNABY,PDO,2018,1
49.258813,-122.959544,LOUGHEED HWY,BURNABY,PDO,2018,1
